,name,real_rent,age,route_1,route_2,route_3,room_number,DK,K,L,S,convenience,new,old,far,near,very far,very near,世田谷区,中央区,中野区,北区,千代田区,台東区,品川区,墨田区,大田区,文京区,新宿区,板橋区,江戸川区,江東区,渋谷区,港区,目黒区,練馬区,荒川区,葛飾区,豊島区,足立区
107,東京メトロ丸ノ内線 中野富士見町駅 2階建 築11年,84000.0,11.0,6.0,8.0,25.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,東急東横線 学芸大学駅 2階建 新築,79000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,東急東横線 学芸大学駅 2階建 新築,79000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110,東急東横線 学芸大学駅 2階建 新築,79000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,東急東横線 学芸大学駅 2階建 新築,79500.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,東急東横線 学芸大学駅 2階建 新築,80000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113,東急東横線 学芸大学駅 2階建 新築,80500.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114,東急東横線 学芸大学駅 2階建 新築,81000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115,東急東横線 学芸大学駅 2階建 新築,81000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116,東急東横線 学芸大学駅 2階建 新築,81000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
117,東急東横線 学芸大学駅 2階建 新築,83000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118,東急東横線 学芸大学駅 2階建 新築,83000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119,東急東横線 学芸大学駅 2階建 新築,83000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,東急東横線 学芸大学駅 2階建 新築,83500.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121,東急東横線 学芸大学駅 2階建 新築,84000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,東急東横線 学芸大学駅 2階建 新築,84000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123,東急東横線 学芸大学駅 2階建 新築,84000.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,東急東横線 学芸大学駅 2階建 新築,84500.0,0.0,7.0,11.0,,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125,ルネ・丸美II,95000.0,11.0,13.0,17.0,20.0,2.0,1.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126,ＪＲ高崎線 尾久駅 3階建 築9年,61000.0,9.0,8.0,15.0,21.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
127,あさひ壱番館,107500.0,13.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128,あさひ壱番館,112500.0,13.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
129,都営大江戸線 光が丘駅 3階建 築13年,107500.0,13.0,10.0,29.0,,1.0,1.0,0.0,1.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130,都営大江戸線 光が丘駅 3階建 築13年,112500.0,13.0,10.0,29.0,,1.0,1.0,0.0,1.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131,ＵＴ浮間,91000.0,2.0,7.0,11.0,26.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,フォレスト宮乃脇 南館,114000.0,4.0,12.0,13.0,17.0,1.0,1.0,0.0,1.0,1.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,フォレスト宮乃脇 南館,114000.0,4.0,12.0,13.0,17.0,1.0,1.0,0.0,1.0,1.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134,東京メトロ副都心線 小竹向原駅 2階建 築4年,114000.0,4.0,12.0,13.0,17.0,1.0,1.0,0.0,1.0,1.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135,Casa Hermosa（カーサ　エルモーサ）,123500.0,0.0,10.0,10.0,14.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,Casa Hermosa（カーサ　エルモーサ）,127500.0,0.0,10.0,10.0,14.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,Casa Hermosa（カーサ　エルモーサ）,129500.0,0.0,10.0,10.0,14.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
138,クレセントムーン 曳舟(クレセントムーン ヒキフネ),70000.0,3.0,5.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,クレセントムーン 曳舟(クレセントムーン ヒキフネ),71000.0,3.0,5.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,コーポサンライズ,70000.0,20.0,9.0,18.0,23.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141,コーポサンライズ,82000.0,20.0,9.0,18.0,23.0,2.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142,グランクオール城東,63000.0,2.0,7.0,14.0,19.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,グランクオール城東,65000.0,2.0,7.0,14.0,19.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,Laki（ラキ）,122000.0,4.0,15.0,16.0,17.0,2.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145,カーサニコルII,83800.0,15.0,14.0,22.0,22.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,ＪＲ常磐線 金町駅 2階建 築6年,77000.0,6.0,29.0,,,1.0,1.0,0.0,1.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,ゴールドIII,71000.0,2.0,7.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,東急東横線 学芸大学駅 2階建 築34年,90000.0,34.0,8.0,12.0,24.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149,東武東上線 東武練馬駅 2階建 築8年,115000.0,8.0,12.0,23.0,24.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,フルール・ド・リス　I,98500.0,0.0,9.0,7.0,,1.0,0.0,1.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,フルール・ド・リス　I,99500.0,0.0,9.0,7.0,,1.0,0.0,1.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,フルール・ド・リス　I,100500.0,0.0,9.0,7.0,,1.0,0.0,1.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,フルール・ド・リス　I,101500.0,0.0,9.0,7.0,,1.0,0.0,1.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,フルール・ド・リス　I,101500.0,0.0,9.0,7.0,,1.0,0.0,1.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,フルール・ド・リス　I,102500.0,0.0,9.0,7.0,,1.0,0.0,1.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,フルール・ド・リス　I,102500.0,0.0,9.0,7.0,,1.0,0.0,1.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,ボナール・ソフィア　C,119000.0,4.0,11.0,25.0,27.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158,京成押上線 京成曳舟駅 3階建 築14年,62000.0,14.0,4.0,8.0,12.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,アークラティーダ,62000.0,5.0,7.0,14.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,ラフォンテ板橋本町,74000.0,3.0,4.0,7.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,ラフォンテ板橋本町,89000.0,3.0,4.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162,アパートメンツ巣鴨,102000.0,12.0,7.0,5.0,10.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
163,アパートメンツ巣鴨,104000.0,12.0,7.0,5.0,10.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,アパートメンツ巣鴨,110000.0,12.0,7.0,5.0,10.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165,アパートメンツ巣鴨,149000.0,12.0,7.0,5.0,10.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166,アーバン西尾久,64000.0,2.0,15.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
167,アーバン西尾久,67000.0,2.0,15.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
168,ＪＲ高崎線 尾久駅 2階建 築2年,64000.0,2.0,15.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
169,ＪＲ高崎線 尾久駅 2階建 築2年,67000.0,2.0,15.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
170,西武新宿線 野方駅 2階建 築33年,105000.0,33.0,2.0,25.0,17.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,ＷｉｌｌｏｗＳ沼袋,74000.0,4.0,9.0,10.0,5.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,ティアラハウス,79000.0,20.0,6.0,9.0,17.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173,ティアラハウス,79000.0,20.0,6.0,9.0,17.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,ティアラハウス,79000.0,20.0,6.0,9.0,17.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175,HOUSE.K,84000.0,5.0,9.0,14.0,14.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,グリーン　フィル　コート,107500.0,13.0,13.0,13.0,18.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,レオパレスブランポルト,84000.0,13.0,11.0,26.0,31.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,レオパレスブランポルト,84000.0,13.0,11.0,26.0,31.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
179,レオパレスブランポルト,84000.0,13.0,11.0,26.0,31.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180,レオパレスブランポルト,88000.0,13.0,11.0,26.0,31.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181,レオパレスブランポルト,88000.0,13.0,11.0,26.0,31.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
182,レオパレスブランポルト,88000.0,13.0,11.0,26.0,31.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183,レオパレスブランポルト,88000.0,13.0,11.0,26.0,31.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
184,カーサ デ ラ リベラ,105500.0,7.0,22.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185,西武池袋線 練馬駅 2階建 築7年,109000.0,7.0,18.0,12.0,21.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
186,西武池袋線 練馬駅 2階建 築7年,109000.0,7.0,18.0,12.0,21.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
187,Osakis Home,84000.0,0.0,6.0,12.0,13.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Osakis Home,85000.0,0.0,6.0,12.0,13.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Osakis Home,85000.0,0.0,6.0,12.0,13.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Osakis Home,86000.0,0.0,6.0,12.0,13.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Osakis Home,89000.0,0.0,6.0,12.0,13.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Osakis Home,89000.0,0.0,6.0,12.0,13.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,アーバンプレイス護国寺Ａ,55000.0,11.0,5.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194,アーバンプレイス護国寺Ａ,55000.0,11.0,5.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195,アーバンプレイス護国寺Ａ,55000.0,11.0,5.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196,アーバンプレイス護国寺Ａ,60000.0,11.0,5.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197,京王線 千歳烏山駅 3階建 新築,124000.0,0.0,6.0,11.0,21.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,アリア,95000.0,14.0,9.0,9.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,アリア,97000.0,14.0,9.0,9.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,アリア,115000.0,14.0,9.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,アリア,117000.0,14.0,9.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,アリア,117000.0,14.0,9.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,ＪＲ山手線 田端駅 2階建 築14年,97000.0,14.0,9.0,9.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,ＪＲ山手線 田端駅 2階建 築14年,117000.0,14.0,9.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,ＪＲ山手線 田端駅 2階建 築14年,117000.0,14.0,9.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,西武新宿線 新井薬師前駅 2階建 築18年,63000.0,18.0,5.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,アリア,95000.0,14.0,9.0,9.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,アリア,97000.0,14.0,9.0,9.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,アリア,115000.0,14.0,9.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,アリア,117000.0,14.0,9.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,アリア,117000.0,14.0,9.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,ＪＲ山手線 田端駅 2階建 築14年,97000.0,14.0,9.0,9.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,ＪＲ山手線 田端駅 2階建 築14年,117000.0,14.0,9.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,ＪＲ山手線 田端駅 2階建 築14年,117000.0,14.0,9.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,エルスタンザ東綾瀬,79000.0,8.0,10.0,18.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
216,エルスタンザ東綾瀬,79000.0,8.0,10.0,18.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,シャルム千住寿,60000.0,8.0,9.0,18.0,24.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,シャルム千住寿,60000.0,8.0,9.0,18.0,24.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,キングハウス白金,160000.0,9.0,7.0,14.0,18.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
220,キングハウス白金,170000.0,9.0,7.0,14.0,18.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
221,DIX -ディーアイエクス-,77000.0,12.0,2.0,9.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,都営三田線 志村三丁目駅 2階建 築5年,61000.0,5.0,7.0,8.0,22.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,都営三田線 志村三丁目駅 2階建 築5年,69000.0,5.0,7.0,8.0,22.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224,都営三田線 志村三丁目駅 2階建 築5年,71000.0,5.0,7.0,8.0,22.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225,リブリ・el-verde（エル・ヴェルデ）,89000.0,5.0,4.0,16.0,19.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
